product_id;price;product;brand;unit_price;units;categories;discount;date
250333;2.59;NATURE VALLEY barrita de cereales crunchy avena y miel caja 210 gr;NATURE VALLEY;12.33;€/Kg.;['Despensa', 'Desayunos y dulces', 'Cereales'];;2023-04-15
122969;4.89;DOLCE GUSTO cortado espresso macchiato 16 cápsulas caja 100 gr;DOLCE GUSTO;0.31;€/ud.;['Despensa', 'Desayunos y dulces', 'Café'];;2023-04-15
290037;3.99;VERNEL suavizante concentrado aromaterapia lirio botella 70 lv;VERNEL;0.06;€/Lavado;['Cuidado del hogar', 'Cuidado de la ropa'];;2023-04-15
273731;1.99;DIA NUESTRA ALACENA pechuga de pavo bajo en sal finas lonchas envase 200 gr;DIA NUESTRA ALACENA;9.95;€/Kg.;['Frescos', 'Charcutería y quesos', 'Cocidos'];;2023-04-15
176704;18.95;PROTOS CRIANZA vino tinto crianza DO Ribera del Duero botella 75 cl;PROTOS CRIANZA;25.27;€/l.;['Bodega', 'Vino', 'Tinto'];;2023-04-15
154737;4.19;MERY fregona 100 % microfibras bolsa 1 ud;MERY;4.19;€/ud.;['Cuidado del hogar', 'Utensilios de limpieza'];;2023-04-15
30319;9.84;COCA-COLA clásica pack 12 latas 33 cl;COCA;2.48;€/l.;['Bebidas', 'Refrescos'];;2023-04-15
219103;;DIA cocktail frutos secos mix fun bolsa 200 gr;DIA;;;['Despensa', 'Aperitivos'];;2023-04-15
275251;0.79;DIA LACTEA yogur sabor plátano pack 4 unidades 125 gr;DIA LACTEA;1.58;€/Kg.;['Despensa', 'Lácteos y huevos', 'Yogures'];;2023-04-15
276691;2.19;DIA LA LLAMA papel de cocina reciclado paquete 2 uds;DIA LA LLAMA;1.1;€/ud.;['Cuidado del hogar', 'Papel'];;2023-04-15
282717;17.95;WIPP EXPRESS detergente máquina líquido limpio y liso botella 60 lv;WIPP EXPRESS;0.3;€/Lavado;['Cuidado del hogar', 'Cuidado de la ropa'];;2023-04-15
255481;9.99;DIA EL CENCERRO queso mezcla curado pieza 860 gr;DIA EL CENCERRO;11.62;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-04-15
26442;3.59;DIA MARI MARINERA medallones de merluza del cabo MSC bolsa 475 gr;DIA MARI MARINERA;7.56;€/Kg.;['Congelados', 'Pescado y marisco'];;2023-04-15
270470;5.09;BODY NATUR manteca corporal de coco tarro 200 ml;BODY NATUR;25.45;€/l.;['Cuidado personal', 'Cuidado corporal', 'Hidratación corporal'];;2023-04-15
205791;0.75;DIA ZUMOSFERA zumo tropical sin azúcares añadidos envase 1 lt;DIA ZUMOSFERA;0.75;€/l.;['Bebidas', 'Zumos'];;2023-04-15
289027;1.85;TDOY AIR ambientador perlas  lima bote 110 gr;TDOY AIR;16.82;€/Kg.;['Cuidado del hogar', 'Ambientadores'];;2023-04-15
240523;1.3;ASTURIANA leche entera sin lactosa envase 1 lt;ASTURIANA;1.3;€/l.;['Despensa', 'Lácteos y huevos', 'Leche'];;2023-04-15
273843;1.3;DIA IMAQE jabón de manos líquido oliva dosificador 500 ml;DIA IMAQE;2.6;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Jabón'];;2023-04-15
186097;2.85;DIA BÍFIDUS cremoso de higo. ciruela. fresa y frutos del bosque pack 8 unidades 125 gr;DIA BÍFIDUS;2.85;€/Kg.;['Despensa', 'Lácteos y huevos', 'Yogures'];;2023-04-15
198131;3.09;NB PALMOLIVE gel de ducha leche y miel bote 550 ml;NB PALMOLIVE;4.75;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Geles de duchas y esponjas'];;2023-04-15
231211;4.95;INSTITUTO ESPAÑOL agua de colonia gotas frescas baby spray 250 ml;INSTITUTO ESPAÑOL;19.8;€/l.;['Bebé', 'Cuidado del bebé'];;2023-04-15
238826;2.99;GLADE BY BRISE ambientador absorbeolores aroma lavanda 1 ud;GLADE BY BRISE;2.99;€/ud.;['Cuidado del hogar', 'Ambientadores'];;2023-04-15
270984;1.15;NATURE VALLEY barrita de cereales crunchy avena y miel envase 42 gr;NATURE VALLEY;27.38;€/Kg.;['Despensa', 'Desayunos y dulces', 'Cereales'];;2023-04-15
286145;1.79;KELSIA quitaesmalte acetona pura bote 200 ml;KELSIA;8.95;€/l.;['Cuidado personal', 'Cuidado corporal', 'Cosmética'];;2023-04-15
57900;10.69;SMIRNOFF vodka botella 70 cl;SMIRNOFF;15.27;€/l.;['Bodega', 'Alcoholes', 'Vodka'];;2023-04-15
290785;3.99;DIA EL CENCERRO queso de oveja añejo cuña 250 gr;DIA EL CENCERRO;15.96;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-04-15
280092;0.45;DIA RAMBLERS cerveza 100% malta lata 33 cl;DIA RAMBLERS;1.36;€/l.;['Bebidas', 'Cervezas', 'Especiales'];;2023-04-15
262263;2.8;ROYAL gelatina sabor limón caja 114 gr;ROYAL;24.56;€/Kg.;['Despensa', 'Desayunos y dulces', 'Preparación de postres'];;2023-04-15
263722;2.99;CAMPO CURERO vino tinto roble DO Toro botella 75 cl;CAMPO CURERO;3.99;€/l.;['Bodega', 'Vino', 'Tinto'];;2023-04-15
283647;2.6;POMPADOUR té verde al maracuyá agua fría estuche 18 bolsitas;POMPADOUR;65.0;€/Kg.;['Despensa', 'Desayunos y dulces', 'Infusiones'];;2023-04-15
101750;2.44;NOCILLA Duo crema de cacao vaso 180 gr;NOCILLA;13.56;€/Kg.;['Despensa', 'Desayunos y dulces', 'Cacao y cremas de cacao'];;2023-04-15
242982;3.69;KELLOGGS cereales unicorn froot loops caja 375 gr;KELLOGGS;9.84;€/Kg.;['Despensa', 'Desayunos y dulces', 'Cereales'];;2023-04-15
267140;2.29;DIA AL PUNTO quinoa con verduras bolsa 400 gr;DIA AL PUNTO;5.73;€/Kg.;['Congelados', 'Precocinados'];;2023-04-15
284682;8.99;GILLETTE Venus maquinilla confortglide spa breeze blíster 1 ud;GILLETTE;8.99;€/ud.;['Cuidado personal', 'Depilación'];;2023-04-15
104006P6;10.32;PASCUAL leche desnatada calcio envase 1 lt PACK 6;PASCUAL;1.72;€/l.;['Despensa', 'Lácteos y huevos', 'Leche'];;2023-04-15
288046;2.2;ARLA FOODS queso protein cottage tarrina 200 gr;ARLA FOODS;11.0;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-04-15
114553;1.89;DULCESOL bocaditos paquete 370 gr;DULCESOL;5.11;€/Kg.;['Despensa', 'Desayunos y dulces', 'Bollería'];;2023-04-15
3097;5.79;NIVEA Soft crema hidratante intensiva tarro 300 ml;NIVEA;15.44;€/l.;['Cuidado personal', 'Cuidado corporal', 'Hidratación corporal'];;2023-04-15
278213;1.79;TRIDENT chicle 60 minutos sabor hierbabuena bolsa 60 gr;TRIDENT;29.83;€/Kg.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-04-15
254975;8.15;L'OR café Colombia caja 20 cápsulas;L;0.41;€/ud.;['Despensa', 'Desayunos y dulces', 'Café'];;2023-04-15
132345;2.85;GALLO salsa boloñesa frasco 350 gr;GALLO;8.14;€/Kg.;['Despensa', 'Salsas', 'Tomate'];;2023-04-15
285656;2.59;FLORBU galletas integrales sin azúcares añadidos bolsa 350 gr;FLORBU;7.4;€/Kg.;['Despensa', 'Desayunos y dulces', 'Galletas'];;2023-04-15
22142;1.29;BONTE seda dental menta y cera caja 50 metros;BONTE;1.29;€/ud.;['Cuidado personal', 'Cuidado bucal'];;2023-04-15
285505;1.55;AL DIANTE salsa ricotta frasco 300 gr;AL DIANTE;5.17;€/Kg.;['Despensa', 'Salsas', 'Tomate'];;2023-04-15
56021;3.15;CASA TARRADELLAS pizza carbonara envase 400 gr;CASA TARRADELLAS;7.88;€/Kg.;['Platos preparados', 'Pizzas refrigeradas'];;2023-04-15
277504;3.15;BONNE MAMAN confitura de melocotón frasco 370 gr;BONNE MAMAN;8.51;€/Kg.;['Despensa', 'Desayunos y dulces', 'Mermeladas. miel y frutas en almíbar'];;2023-04-15
127851;1.29;DIA masa quebrada rollo 230 gr;DIA;5.61;€/Kg.;['Despensa', 'Pastas. harinas y masas', 'Masas y hojaldres'];;2023-04-15
65607;2.95;ORBIT chicle grageas sabor eucalipto paquete 5 uds;ORBIT;0.59;€/ud.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-04-15
37614;4.99;GARCIA BAQUERO queso curado ya cortado pieza 250 g;GARCIA BAQUERO;19.96;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-04-15
175187;3.75;PROCELI wafer chocolate SIN GLUTEN caja 100 gr;PROCELI;37.5;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-04-15
273262;4.15;VITAKRAFT alimento para gatos con pescado caja 6 x 85 gr;VITAKRAFT;8.14;€/Kg.;['Mascotas', 'Gatos'];;2023-04-15
175779;1.99;FELIX snack para gatos party mix ocean bolsa 60 gr;FELIX;4.15;€/Kg.;['Mascotas', 'Gatos'];;2023-04-15
263608;1.29;SAN BENEDETTO Enjoy refresco tropical sin gas botella 1.5 lt;SAN BENEDETTO;0.86;€/l.;['Bebidas', 'Refrescos'];;2023-04-15
280179;1.19;TROLLI golosinas pulpos pica pica bolsa 100 gr;TROLLI;11.9;€/Kg.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-04-15
189658;1.59;EL PASTOR DE LA POLVOROSA queso de vaca rulo madurado envase 140 gr;EL PASTOR DE LA POLVOROSA;11.36;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-04-15
39480;1.99;HERO Baby verduritas con merluza tarrito 235 gr;HERO;8.47;€/Kg.;['Bebé', 'Potitos y tarritos'];;2023-04-15
5392P6;2.22;DIA HOLA COLA refresco de cola lata 33 cl PACK 6;DIA HOLA COLA;1.12;€/l.;['Bebidas', 'Refrescos'];;2023-04-15
65606;2.95;ORBIT chicle grageas sabor fresa paquete 5 uds;ORBIT;0.59;€/ud.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-04-15
85349;3.25;TENN limpiador con bioalcohol aloe vera botella 1.3 lt;TENN;2.5;€/l.;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];;2023-04-15
136715;2.69;M&M's con relleno de chocolate bolsa 200 gr;M;13.45;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-04-15
17770;0.95;DIA VEGECAMPO macedonia de verduras frasco 325 gr;DIA VEGECAMPO;2.92;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-04-15
132980;2.69;GULLON zero galleta maría paquete 400 gr;GULLON;6.73;€/Kg.;['Despensa', 'Desayunos y dulces', 'Galletas'];;2023-04-15
289198;1.79;CALVO sardinas en aceite de oliva bajo en sal lata 81 gr;CALVO;21.31;€/Kg.;['Despensa', 'Conservas', 'Conservas de pescado'];;2023-04-15
202646;1.75;DIAMIR pimientos rojos pack 3 latas de 60 gr;DIAMIR;9.72;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-04-15
211838;10.49;AMBIPUR ambientador eléctrico aroma tatami japonés aparato + recambio 1 ud;AMBIPUR;10.49;€/ud.;['Cuidado del hogar', 'Ambientadores'];;2023-04-15
189181;1.75;AZUCARERA azúcar moreno integral en terrones caja 500 gr;AZUCARERA;3.5;€/Kg.;['Despensa', 'Desayunos y dulces', 'Azúcar y edulcorantes'];;2023-04-15
292050;4.99;PALETTE intensive age color tinte Rubio Ceniza Nº 7.1 caja 1 ud;PALETTE;4.99;€/ud.;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];;2023-04-15
49933;2.22;CAREFREE protege slips plus large caja 36 uds;CAREFREE;0.06;€/ud.;['Cuidado personal', 'Cuidado íntimo'];;2023-04-15
37161;0.82;GOURMET Gold mousse para gatos con pescado tarro 85 gr;GOURMET;9.65;€/Kg.;['Mascotas', 'Gatos'];;2023-04-15
29778;2.29;BIMBO pan de molde formato familiar bolsa 700 gr;BIMBO;3.27;€/Kg.;['Despensa', 'Pan', 'Pan de molde'];;2023-04-15
187984;1.69;CARMENCITA hojas de laurel bolsa 8 gr;CARMENCITA;211.25;€/Kg.;['Despensa', 'Sal y especias'];;2023-04-15
279915;3.99;NUCHAR bacalao ahumado envase 80 gr;NUCHAR;49.88;€/Kg.;['Frescos', 'Pescado y marisco', 'Ahumados y salazones'];;2023-04-15
293457;2.19;TRAPA surtido de bombones seducción caja 8 uds 56 gr;TRAPA;39.11;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-04-15
20002;1.39;Brócoli pieza 500 gr;;2.78;€/Kg.;['Frescos', 'Verduras y hortalizas', 'Brócolis y coliflores'];;2023-04-15
33665;2.25;BONTE aceite corporal aloe vera bote 500 ml;BONTE;4.5;€/l.;['Cuidado personal', 'Cuidado corporal', 'Hidratación corporal'];;2023-04-15
170629;7.18;SELECCIÓN DE DIA escalopines de ternera (peso aprox. 485 gr);SELECCIÓN DE DIA;14.8;€/Kg.;['Frescos', 'Carne', 'Vacuno'];;2023-04-15
216477;2.89;CARRETILLA macarrones a la boloñesa bandeja 325 gr;CARRETILLA;8.89;€/Kg.;['Platos preparados', 'Pastas y arroces'];;2023-04-15
6453;2.39;ROYAL preparado para flan contiene caramelo líquido caja 233 gr;ROYAL;10.28;€/Kg.;['Despensa', 'Desayunos y dulces', 'Preparación de postres'];;2023-04-15
290516;1.2;KNOPPERS barrita nutbar paquete 40 gr;KNOPPERS;30.0;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-04-15
121677;1.95;PULEVA leche omega 3 con nueces envase 1 lt;PULEVA;1.95;€/l.;['Despensa', 'Lácteos y huevos', 'Leche'];;2023-04-15
57005;2.79;DIA guisantes con zanahorias pack 3 latas 130 gr;DIA;7.15;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-04-15
269283;3.0;ELVIVE champú full resist fortificante cabello frágil bote 285 ml;ELVIVE;10.53;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Champús'];;2023-04-15
264772;2.09;DIA FIDIAS yogur griego con mango y papaya pack 4 unidades 125 gr;DIA FIDIAS;4.18;€/Kg.;['Despensa', 'Lácteos y huevos', 'Yogures'];;2023-04-15
46244;3.94;VIÑA ALBALI vino tinto reserva DO Valdepeñas botella 75 cl;VIÑA ALBALI;5.25;€/l.;['Bodega', 'Vino', 'Tinto'];;2023-04-15
250632;3.49;OLD EL PASO tortillas mexicanas SIN GLUTEN paquete 6 uds 216 gr;OLD EL PASO;16.16;€/Kg.;['Despensa', 'Cocina internacional', 'Mejicana'];;2023-04-15
278475;1.65;LOS SABORES DE LA ESTEBAN patatas fritas a la sartén bolsa 130 gr;LOS SABORES DE LA ESTEBAN;12.69;€/Kg.;['Despensa', 'Aperitivos'];;2023-04-15
240925;3.49;WEIDER barritas de proteínas sabor avellanas caja 3 uds;WEIDER;33.24;€/Kg.;['Despensa', 'Dietéticos', 'Complementos nutricionales'];;2023-04-15
230731;;BONTE tampón con aplicador silk normal caja 20 uds;BONTE;;;['Cuidado personal', 'Cuidado íntimo'];;2023-04-15
19514;1.19;DIA yogur con melocotón y maracuyá vaso 500 gr;DIA;2.38;€/Kg.;['Despensa', 'Lácteos y huevos', 'Yogures'];;2023-04-15
272367;6.79;DIA GLADIADOR brandy de Jerez solera botella 70 cl;DIA GLADIADOR;9.7;€/l.;['Bodega', 'Alcoholes', 'Brandy'];;2023-04-15
280089;0.55;DIA RAMBLERS cerveza tostada lata 33 cl;DIA RAMBLERS;1.67;€/l.;['Bebidas', 'Cervezas', 'Especiales'];;2023-04-15
50304;2.05;CAREFREE protege slipss flexiform paquete 30 ud;CAREFREE;0.07;€/ud.;['Cuidado personal', 'Cuidado íntimo'];;2023-04-15
274616;2.99;DIA AL PUNTO gyozas de langostino al teppanyaki bandeja 8 uds 140 gr;DIA AL PUNTO;21.36;€/Kg.;['Platos preparados', 'Croquetas y aperitivos'];;2023-04-15
265626;7.35;CONTROL gel lubricante íntimo thai passion bote 200 ml;CONTROL;36.75;€/l.;['Cuidado personal', 'Salud sexual'];;2023-04-15
267141;2.49;DIA AL PUNTO arroz tres delicias bolsa 850 gr;DIA AL PUNTO;2.93;€/Kg.;['Congelados', 'Precocinados'];;2023-04-15
113509;1.74;SANEX desodorante dermo extra control roll on 50 ml;SANEX;34.8;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Desodorantes'];50%;2023-04-15
188385;8.3;CARBONELL aceite de oliva intenso 1º botella 1 lt;CARBONELL;8.3;€/l.;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];;2023-04-15
217210;2.09;BONTE champú anticaspa 2 en 1 todo tipo de cabellos bote 500 ml;BONTE;4.18;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Champús'];;2023-04-15
271505;1.0;DULCESOL bombón zebra relleno de cacao paquete 3 uds 135 gr;DULCESOL;8.33;€/Kg.;['Despensa', 'Desayunos y dulces', 'Bollería'];;2023-04-15
181257;1.78;DULCESOL magdalena valenciana bolsa 350 gr;DULCESOL;5.09;€/Kg.;['Despensa', 'Desayunos y dulces', 'Bollería'];;2023-04-15
280106;2.99;DIA TEMPTATION helado de café y brownie tarrina 350 gr;DIA TEMPTATION;8.54;€/Kg.;['Congelados', 'Helados'];;2023-04-15
105;5.09;DIA ALMAZARA DEL OLIVAR aceite de oliva intenso botella 1 lt;DIA ALMAZARA DEL OLIVAR;5.09;€/l.;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];;2023-04-15
111055;1.19;DIA VEGECAMPO pisto con aceite de oliva frasco 350 gr;DIA VEGECAMPO;3.4;€/Kg.;['Despensa', 'Salsas', 'Tomate'];;2023-04-15
279734;3.16;EL VENTERO queso tierno ya cortado cuña 200 gr;EL VENTERO;15.8;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-04-15
261241;3.99;SELECCIÓN DE DIA preparado de carne picada de cerdo y vacuno bandeja 500 gr;SELECCIÓN DE DIA;7.98;€/Kg.;['Frescos', 'Carne', 'Mixto'];;2023-04-15
282768;1.69;SALITOS cocktail especial pink botella 33 cl;SALITOS;5.12;€/l.;['Bebidas', 'Cervezas', 'Especiales'];;2023-04-15
258933;2.45;FONTANEDA galletas digestive finas con chocolate negro caja 170 gr;FONTANEDA;14.41;€/Kg.;['Despensa', 'Desayunos y dulces', 'Galletas'];;2023-04-15
149267;4.19;VILEDA bayeta microfibra multiusos paquete 2 uds;VILEDA;2.1;€/ud.;['Cuidado del hogar', 'Utensilios de limpieza'];;2023-04-15
30706;3.55;CALVO mejillones en escabeche 8/12 piezas lata 69 gr;CALVO;51.45;€/Kg.;['Despensa', 'Conservas', 'Conservas de pescado'];;2023-04-15
282395;2.05;TRAPA bombones white caja 105 gr;TRAPA;19.52;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-04-15
264390;5.39;GLISS mascarilla nutritiva protein 4 en 1 cabello seco tarro 400 ml;GLISS;13.48;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];;2023-04-15
120825;1.24;TOSFRIT apetinas ketchup bolsa 90GRS;TOSFRIT;13.78;€/Kg.;['Despensa', 'Aperitivos'];;2023-04-15
280358;5.19;DANI berberechos al natural 35/45 piezas lata 63 gr;DANI;82.38;€/Kg.;['Despensa', 'Conservas', 'Conservas de pescado'];;2023-04-15
189027;1.75;HIDA cebolla frita pack 2 latas 155 gr;HIDA;5.65;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-04-15
6630;1.8;DIA AL PUNTO albóndigas lata 415 gr;DIA AL PUNTO;4.29;€/Kg.;['Despensa', 'Conservas', 'Conservas de carne'];;2023-04-15
280403;3.29;LOYEV berenjena con carne gratinada bandeja 300 gr;LOYEV;10.97;€/Kg.;['Platos preparados', 'Verduras'];;2023-04-15
289863;1.95;DON SIMON néctar de mango premium botella 1 lt;DON SIMON;1.95;€/l.;['Bebidas', 'Zumos'];;2023-04-15
530;0.85;GALLINA BLANCA sopa de pollo con fideos sobre 71 gr;GALLINA BLANCA;11.97;€/Kg.;['Despensa', 'Sopas', 'Sopas'];;2023-04-15
291078;1.43;VERLEAL ajo picado bolsa 125 gr;VERLEAL;11.44;€/Kg.;['Congelados', 'Verduras y hortalizas'];;2023-04-15
205513;1.65;LACASITOS chocolate blanco con lacasitos tableta 100 gr;LACASITOS;16.5;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-04-15
227416;2.95;GARNIER Skin active mascarilla facial hydra bomb sachet 1 ud;GARNIER;2.95;€/ud.;['Cuidado personal', 'Cuidado corporal', 'Crema facial'];;2023-04-15
57466;1.55;DIA VEGECAMPO cardo frasco 400 gr;DIA VEGECAMPO;3.88;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-04-15
119604;;DIA SNACK MANIAC cacahuete con cáscara sin sal bolsa 400 gr;DIA SNACK MANIAC;;;['Despensa', 'Aperitivos'];;2023-04-15
43867;0.38;DIA UPSS refresco de naranja lata 33 cl;DIA UPSS;1.15;€/l.;['Bebidas', 'Refrescos'];;2023-04-15
283042;2.59;FELIX alimento para gatos fantastic sabor carne bolsa 4 pack x 85 gr;FELIX;7.62;€/Kg.;['Mascotas', 'Gatos'];;2023-04-15
272028;3.59;DIA IMAQE Naturals agua micelar bote 200 ml;DIA IMAQE;17.95;€/l.;['Cuidado personal', 'Cuidado corporal', 'Limpieza facial'];;2023-04-15
103004;14.95;BARCELO ron añejo botella 70 cl;BARCELO;21.36;€/l.;['Bodega', 'Alcoholes', 'Ron'];;2023-04-15
188647;1.33;MILKA chocolate con leche y avellanas tableta 100 gr;MILKA;13.3;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-04-15
280409;12.99;COLON detergente máquina en polvo maleta 50 lavados;COLON;0.26;€/Lavado;['Cuidado del hogar', 'Cuidado de la ropa'];;2023-04-15
279309;3.75;EL PAVO caldo natural de pollo de corral botella 1 lt;EL PAVO;3.75;€/l.;['Despensa', 'Sopas', 'Caldos'];70%;2023-04-15
284423;14.99;GILLETTE maquinilla de afeitar fusion proglide blíster 1 ud;GILLETTE;14.99;€/ud.;['Cuidado personal', 'Afeitado'];;2023-04-15
194711;1.13;FINI golosinas jelly cola bolsa 100 gr;FINI;11.3;€/Kg.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-04-15
216;1.25;NESTLE chocolate con leche extrafino tableta 125 gr;NESTLE;10.0;€/Kg.;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];;2023-04-15
275359;10.49;CHINCHÓN licor de anís dulce botella 1 lt;CHINCHÓN;10.49;€/l.;['Bodega', 'Licores', 'Anís'];;2023-04-15
187257;3.49;GUTARRA cardo troceado frasco 400 gr;GUTARRA;8.73;€/Kg.;['Despensa', 'Conservas', 'Conservas vegetales'];;2023-04-15
284237;1.05;HARIBO golosinas ositos de oro fresas mix bolsa 100 gr;HARIBO;10.5;€/Kg.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-04-15
272514;1.75;DIA FIDIAS yogur griego con lima y limón pack 4 unidades 125 gr;DIA FIDIAS;3.5;€/Kg.;['Despensa', 'Lácteos y huevos', 'Yogures'];;2023-04-15
219916;1.95;HELLMANN'S gran mayonesa frasco 225 ml;HELLMANN;8.67;€/l.;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];;2023-04-15
249986;1.39;MIDEL cono chuches celebración SIN GLUTEN bolsa 70 gr;MIDEL;1.39;€/ud.;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];;2023-04-15
55338;7.25;TIO PEPE vino fino seco DO Jerez botella 75 cl;TIO PEPE;9.67;€/l.;['Bodega', 'Vino', 'Generoso y dulce'];;2023-04-15
