product_id;price;product;brand;unit_price;units;categories;discount;date
208418;4.39;Corazones de alcachofas igp de tudela ;Delicias;17.56;€/KILO);['Conservas. caldos y cremas', 'Conservas vegetales'];;2023-07-30
67929;2.05;Cereales copos de trigo;Gran;6.83;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-07-30
278685;4.99;Loción corporal ;Natural;1.25;€/100 ML.);['Perfumería. higiene. salud', 'Gel de ducha y esponjas'];;2023-07-30
287873;1.65;Lazos hojaldre de azúcar ;Virgen;8.25;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-07-30
165208;1.85;Garbanzo cocido sin sal ;Legumbres;4.63;€/KILO);['Conservas. caldos y cremas', 'Conservas vegetales'];;2023-07-30
188146;3.49;Jamón curado medias lonchas ;Navidul;25.29;€/KILO);['Charcutería y quesos', 'Jamón curado y paleta'];;2023-07-30
287462;1.7;Bebida energética ultra watermelon ;Monster;3.4;€/LITRO);['Agua. refrescos y zumos', 'Bebidas energéticas'];;2023-07-30
221122;2.89;Toallitas atrapa color ;Micolor;0.18;€/UNIDAD);['Limpieza y hogar', 'Cuidado de la ropa'];;2023-07-30
285800;0.69;Agua oxigenada ;Imaqe;0.28;€/100 ML.);['Perfumería. higiene. salud', 'Parafarmacia'];;2023-07-30
51029;2.29;Ambientador mini spray aroma oceánico aparato ;Dia;2.29;€/UNIDAD);['Limpieza y hogar', 'Insecticidas y ambientadores'];;2023-07-30
271502;1.0;Milhojas de cacao rellenas de crema ;Dulcesol;6.67;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-07-30
82047;1.05;Cayena molida ;Caminho;26.25;€/KILO);['Aceites. salsas y especias', 'Sal y especias'];;2023-07-30
295037;1.25;Magdalenas concha mármol ;Arenas;7.58;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-07-30
278684;3.3;Gel de ducha ;Natural;0.47;€/100 ML.);['Perfumería. higiene. salud', 'Gel de ducha y esponjas'];;2023-07-30
141611;2.59;Gofre recubierto de cacao ;El;7.19;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-07-30
283802;8.49;Mascarilla repara y protege cabello da;Pantene;1.42;€/100 ML.);['Perfumería. higiene. salud', 'Acondicionadores y mascarillas'];;2023-07-30
74399;3.0;Puré verduritas con pollo ;Hero;7.89;€/KILO);['Bebé', 'Potitos y tarritos'];;2023-07-30
240572;2.29;Galletas con nutella ;Nutella;17.35;€/KILO);['Galletas. bollos y cereales', 'Galletas'];;2023-07-30
280325;2.13;Maccheroni integral n;La;4.26;€/KILO);['Arroz. pastas y legumbres', 'Pastas'];;2023-07-30
139202;1.99;Caramelos sabor eucalipto ;Halls;31.09;€/KILO);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-07-30
256189;2.49;Helado sabor vainilla ;Temptation;4.98;€/KILO);['Congelados', 'Helados y hielo'];;2023-07-30
166119;2.09;Bífidus natural azucarado ;Activia;4.35;€/KILO);['Yogures y postres', 'Yogures bífidus y colesterol'];;2023-07-30
177237;4.39;Helado bombón ;Oreo;16.88;€/KILO);['Congelados', 'Helados y hielo'];;2023-07-30
291764;4.89;Filete de merluza empanado ;Cocinarte;8.15;€/KILO);['Congelados', 'Pescado y marisco'];;2023-07-30
231656;1.89;Champú cabello normal ;Bonté;0.25;€/100 ML.);['Perfumería. higiene. salud', 'Champú'];;2023-07-30
207275;1.95;Barritas con miel para roedores ;As;17.73;€/KILO);['Mascotas', 'Otros animales'];;2023-07-30
250240;1.4;Patatas fritas original ;Pringles;20.0;€/KILO);['Patatas fritas. encurtidos y frutos secos', 'Patatas fritas y snacks'];;2023-07-30
50463;1.99;Patatas fritas onduladas sabor jamón y queso ;Ruffles;13.27;€/KILO);['Patatas fritas. encurtidos y frutos secos', 'Patatas fritas y snacks'];;2023-07-30
223985;3.25;Aceite de rosa mosqueta ;Bonté;32.5;€/100 ML.);['Perfumería. higiene. salud', 'Parafarmacia'];;2023-07-30
60671;1.69;Fideos de colores para decorar ;Dulcinea;11.27;€/KILO);['Panes. harinas y masas', 'Preparados para postres'];;2023-07-30
112643;1.45;Zumo melocotón uva y manzana ;Don;1.45;€/LITRO);['Agua. refrescos y zumos', 'Zumos'];;2023-07-30
48902;0.5;Sopa de pollo con fideos ;Dia;7.35;€/KILO);['Conservas. caldos y cremas', 'Sopas'];;2023-07-30
271754;2.49;Albóndigas de cerdo ;Selección;6.23;€/KILO);['Carnicería', 'Cerdo'];;2023-07-30
271101;2.39;Helado sorbete remolino de sabores ;Temptation;5.25;€/KILO);['Congelados', 'Helados y hielo'];;2023-07-30
283605;5.99;Helado happy mix pack ;Nestlé;14.36;€/KILO);['Congelados', 'Helados y hielo'];;2023-07-30
161930;3.89;Fregona tiras microfibra ;Dia;3.89;€/UNIDAD);['Limpieza y hogar', 'Utensilios de limpieza'];;2023-07-30
47404;7.89;Langostino crudo extra ;Mari;9.86;€/KILO);['Congelados', 'Pescado y marisco'];;2023-07-30
290110;1.63;Frutos rojos ;Congelados;5.43;€/KILO);['Congelados', 'Otros congelados'];;2023-07-30
270690;2.59;Mantequilla con sal ;Dia;10.36;€/KILO);['Leche. huevos y mantequilla', 'Mantequilla y margarina'];;2023-07-30
208089;1.7;Pastafina hélices con tomate y espinacas ;Gallo;4.25;€/KILO);['Arroz. pastas y legumbres', 'Pastas'];;2023-07-30
225779;5.99;Tinte rubio dorado n;Nutrisse;5.99;€/UNIDAD);['Perfumería. higiene. salud', 'Tintes'];;2023-07-30
135902;1.25;Panecillos tostados con tomate y orégano ;El;7.81;€/KILO);['Panes. harinas y masas', 'Picos y panes tostados'];;2023-07-30
270115;0.85;Guantes satinados de látex talla ;Super;0.43;€/UNIDAD);['Limpieza y hogar', 'Útiles del hogar. pilas. bombillas'];;2023-07-30
259102;3.29;Ensalada cesar light con pollo y queso ;Florette;16.05;€/KILO);['Verduras', 'Verduras y ensaladas preparadas'];;2023-07-30
271093;1.1;Crema de manos con melocotón ;Imaqe;2.2;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-07-30
189013;2.35;Arroz redondo tradicional ;Brillante;5.88;€/KILO);['Arroz. pastas y legumbres', 'Arroz'];;2023-07-30
147445;1.97;Tabulé oriental ;Pierre;9.85;€/KILO);['Pizzas y platos preparados', 'Comida internacional'];;2023-07-30
283041;1.99;Alimento para gatos en gelatina sabor pescado ;Félix;5.85;€/KILO);['Mascotas', 'Gatos'];;2023-07-30
289916;1.29;Papel de cocina olé ;Renova;0.65;€/UNIDAD);['Limpieza y hogar', 'Papel higiénico. de cocina. servilletas'];;2023-07-30
272031;2.19;Mascarilla facial detox ;Imaqe;2.19;€/UNIDAD);['Perfumería. higiene. salud', 'Limpieza facial. crema facial'];;2023-07-30
129986;3.69;Tomate frito ;Solís;4.01;€/KILO);['Aceites. salsas y especias', 'Tomate'];;2023-07-30
267319;2.39;Boquerones al vinagre ;MSC;29.88;€/KILO);['Pescados. mariscos y ahumados', 'Ahumados. salazones y preparados'];;2023-07-30
293181;2.65;Bebida de kombucha con kiwi y pepino ;Komvida;10.6;€/LITRO);['Agua. refrescos y zumos', 'Otras bebidas'];;2023-07-30
205133;1.35;Snack para perros ternera ;As;11.25;€/KILO);['Mascotas', 'Perros'];;2023-07-30
50304;2.05;Protegeslips flexiform ;Carefree;0.07;€/UNIDAD);['Perfumería. higiene. salud', 'Compresas y cuidado íntimo'];;2023-07-30
271236;1.45;Caramelo de goma relleno sabor cereza ;Dulciora;14.5;€/KILO);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-07-30
196824;1.29;Puré manzana y plátano ;Nestlé;14.33;€/KILO);['Bebé', 'Bebidas. galletas y yogures de bebé'];;2023-07-30
130842;3.69;Cereales copos de maíz tostados ;Kellogg;9.23;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-07-30
287388;2.99;Postre de chocolate con caramelo salado ;Caprichoso;6.64;€/KILO);['Yogures y postres', 'Gelatinas y otros postres'];;2023-07-30
267967;0.99;Chicles sabor menta fuerte sin azúcar ;Iceberg;22.1;€/KILO);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-07-30
181669;2.45;Bizcocho con pepitas de chocolate ;El;7.0;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-07-30
289696;1.09;Ambientador gel aroma ;Relevi;7.27;€/KILO);['Limpieza y hogar', 'Insecticidas y ambientadores'];;2023-07-30
275954;1.99;Sal rosa y pimienta negra ;Toque;24.88;€/KILO);['Aceites. salsas y especias', 'Sal y especias'];;2023-07-30
189343;3.79;Lenteja pardina ;Luengo;3.79;€/KILO);['Arroz. pastas y legumbres', 'Lentejas'];;2023-07-30
166948;1.25;Garbanzos cocidos ;Legumbres;5.95;€/KILO);['Conservas. caldos y cremas', 'Conservas vegetales'];;2023-07-30
280141;3.55;Mascarilla intensiva protector de color ;Babaria;0.89;€/100 ML.);['Perfumería. higiene. salud', 'Acondicionadores y mascarillas'];;2023-07-30
293293;19.99;Alimento completo para perro ;Basic;1.11;€/KILO);['Mascotas', 'Perros'];;2023-07-30
167481;2.09;Plumas sin gluten ;Gallo;4.64;€/KILO);['Arroz. pastas y legumbres', 'Pastas'];;2023-07-30
279734;3.83;Queso tierno cortado ;El;19.15;€/KILO);['Charcutería y quesos', 'Queso curado. semicurado y tierno'];;2023-07-30
60325;2.79;Mini queso tierno ;Babybel;23.25;€/KILO);['Charcutería y quesos', 'Quesos fundidos y cremas'];;2023-07-30
164944;1.99;Levadura de panadería ;Maizena;71.07;€/KILO);['Panes. harinas y masas', 'Harinas y levaduras'];;2023-07-30
283431;3.99;Helado bombón vegano de almendras ;Magnum;14.78;€/LITRO);['Congelados', 'Helados y hielo'];;2023-07-30
291098;2.49;Mousse de chocolate con proteínas ;Yopro;12.45;€/KILO);['Yogures y postres', 'Gelatinas y otros postres'];;2023-07-30
284849;4.99;Vino tinto crianza do ribera del duero ;Valderivero;6.65;€/LITRO);['Cervezas. vinos y bebidas con alcohol', 'Vino tinto'];;2023-07-30
83184;7.19;Braguita pa;Juniorsmile;0.4;€/UNIDAD);['Bebé', 'Pañales y toallitas'];;2023-07-30
119052;0.85;Cerveza lager singular ;Alhambra;2.58;€/LITRO);['Cervezas. vinos y bebidas con alcohol', 'Cervezas nacionales'];;2023-07-30
187852;2.99;Chocolate con leche ;Valor;9.97;€/KILO);['Azúcar. chocolates y caramelos', 'Chocolates y bombones'];;2023-07-30
273620;2.35;Cocktail de aceitunas ;Vegecampo;5.88;€/KILO);['Patatas fritas. encurtidos y frutos secos', 'Aceitunas y encurtidos'];;2023-07-30
45983;1.09;Alimento para periquitos ;As;2.18;€/KILO);['Mascotas', 'Otros animales'];;2023-07-30
224474;0.95;Ensalada mezclum ;Vegecampo;6.33;€/KILO);['Verduras', 'Verduras y ensaladas preparadas'];;2023-07-30
154645;4.95;Set cepillo con mango de ;Mopatex;4.95;€/UNIDAD);['Limpieza y hogar', 'Utensilios de limpieza'];;2023-07-30
287597;1.85;Palmeritas de cebra ;Virgen;10.28;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-07-30
267091;3.89;Champú hidratante leche de coco bio ;Herbal;15.56;€/LITRO);['Perfumería. higiene. salud', 'Champú'];;2023-07-30
13222;2.39;Champú infantil clásico ;BabySmile;0.32;€/100 ML.);['Bebé', 'Cuidado del bebé'];;2023-07-30
271471;1.59;Bebida energética sabor sandía ;Red;6.36;€/LITRO);['Agua. refrescos y zumos', 'Bebidas energéticas'];;2023-07-30
283098;1.99;Cereales copos de trigo integral y arroz ;Kellogg;5.69;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-07-30
280085;2.25;Patata entera ;Ybarra;5.63;€/KILO);['Conservas. caldos y cremas', 'Conservas vegetales'];;2023-07-30
280340;3.45;Fideos tradicionales ;Tiger;8.63;€/KILO);['Pizzas y platos preparados', 'Comida internacional'];;2023-07-30
102119;2.1;Cepillo dental suave efecto blanqueante ;Bonté;1.05;€/UNIDAD);['Perfumería. higiene. salud', 'Cuidado bucal'];;2023-07-30
247579;3.65;Acondicionador tesoros de miel ;Original;1.46;€/100 ML.);['Perfumería. higiene. salud', 'Acondicionadores y mascarillas'];;2023-07-30
264062;2.99;Jabón de manos líquido hidratante ;Sanytol;1.2;€/100 ML.);['Perfumería. higiene. salud', 'Jabón de manos'];;2023-07-30
234199;3.79;Gel de ducha piel seca ;Sanex;0.63;€/100 ML.);['Perfumería. higiene. salud', 'Gel de ducha y esponjas'];;2023-07-30
274061;4.5;Jamón curado en taco ;Nuestra;14.99;€/KILO);['Charcutería y quesos', 'Jamón curado y paleta'];;2023-07-30
274782;1.25;Limpiacristales ;Super;1.25;€/LITRO);['Limpieza y hogar', 'Cristales y suelos'];;2023-07-30
177776;3.99;Ampollas efecto flash hidratante caja ;Bonté;0.15;€/100 GR.);['Perfumería. higiene. salud', 'Limpieza facial. crema facial'];;2023-07-30
283828;1.95;Protegeslips duoform ;Esos;0.07;€/UNIDAD);['Perfumería. higiene. salud', 'Compresas y cuidado íntimo'];;2023-07-30
291837;1.69;Palo antideslizante gris y celeste ;Sp;1.69;€/UNIDAD);['Limpieza y hogar', 'Utensilios de limpieza'];;2023-07-30
288352;0.89;Bolsas de congelación ;Super;0.03;€/UNIDAD);['Limpieza y hogar', 'Papel de aluminio. horno y film'];;2023-07-30
152409;4.99;Gel crema depilatorio corporal piel sensible ;Veet;2.5;€/100 ML.);['Perfumería. higiene. salud', 'Depilación'];;2023-07-30
40564;2.49;Helado de limón ;Temptation;4.61;€/KILO);['Congelados', 'Helados y hielo'];;2023-07-30
275005;7.59;Porciones de bacalao sin piel ;MSC;15.18;€/KILO);['Congelados', 'Pescado y marisco'];;2023-07-30
292052;3.39;Fumet de pescado ;Gallina;3.39;€/LITRO);['Conservas. caldos y cremas', 'Sopas'];;2023-07-30
206720;2.99;Pimientos del piquillo enteros ;Carretilla;11.5;€/KILO);['Conservas. caldos y cremas', 'Conservas vegetales'];;2023-07-30
287261;3.15;Sal picante mediterránea molinillo ;Carmencita;32.47;€/KILO);['Aceites. salsas y especias', 'Sal y especias'];;2023-07-30
274321;2.49;Estropajo vitrocerámica ;Scotch;2.49;€/UNIDAD);['Limpieza y hogar', 'Utensilios de limpieza'];;2023-07-30
235099;3.39;Crema corporal coco ;Babaria;0.85;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-07-30
274063;2.34;Lomo embuchado ;Nuestra;16.7;€/KILO);['Charcutería y quesos', 'Lomo. chorizo. fuet. salchichón'];;2023-07-30
283894;1.69;Yogur griego natural original ;Danone;6.5;€/KILO);['Yogures y postres', 'Griegos y mousse'];;2023-07-30
280278;0.99;Agua mineral con frutos rojos zero ;San;2.48;€/LITRO);['Agua. refrescos y zumos', 'Otras bebidas'];;2023-07-30
262279;3.0;Miel de flores ;Helios;12.0;€/KILO);['Azúcar. chocolates y caramelos', 'Miel'];;2023-07-30
151271;1.4;Acondicionador color protect cabellos te;Bonté;0.47;€/100 ML.);['Perfumería. higiene. salud', 'Acondicionadores y mascarillas'];;2023-07-30
238342;1.49;Smoothie bahía ;Pom;7.1;€/LITRO);['Frutas', 'Frutas tropicales'];;2023-07-30
37440;3.0;Mermelada de frambuesa ;La;8.57;€/KILO);['Azúcar. chocolates y caramelos', 'Mermeladas y frutas en almibar'];;2023-07-30
274783;1.99;Gel desatascador para tuberías ;Super;1.99;€/LITRO);['Limpieza y hogar', 'Wc y antical'];;2023-07-30
274383;1.49;Chicles sabor menta sin azúcar ;Trident;33.86;€/KILO);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-07-30
224643;3.59;Compresas de incontinencia para hombres ;Bonté;0.36;€/UNIDAD);['Perfumería. higiene. salud', 'Compresas y cuidado íntimo'];;2023-07-30
290601;2.39;Berlinas de nocilla ;Donuts;18.11;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-07-30
159174;2.95;Postre lácteo natural ;Nestlé;7.38;€/KILO);['Bebé', 'Bebidas. galletas y yogures de bebé'];;2023-07-30
262839;1.39;Cremoso con fresa y nueces ;Bífidus;2.78;€/KILO);['Yogures y postres', 'Yogures bífidus y colesterol'];;2023-07-30
208693;2.15;Ambientador automático zen ;Dia;8.6;€/LITRO);['Limpieza y hogar', 'Insecticidas y ambientadores'];;2023-07-30
235129;5.99;Filetes de abadejo ;MSC;7.05;€/KILO);['Congelados', 'Pescado y marisco'];;2023-07-30
102044;2.25;Callos con garbanzos ;Al;5.92;€/KILO);['Pizzas y platos preparados', 'Precocinados envasados'];;2023-07-30
204563;6.19;Cacao soluble instantáneo turbo ;ColaCao;8.25;€/KILO);['Café. cacao e infusiones', 'Cacao y solubles'];;2023-07-30
263219;2.55;Queso havarti light ;Selección;12.75;€/KILO);['Charcutería y quesos', 'Queso curado. semicurado y tierno'];;2023-07-30
266484;2.09;Golosinas ositos de oro recubiertos de azúcar ;Haribo;8.36;€/KILO);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-07-30
139840;1.89;Mostaza americana ;Prima;5.73;€/KILO);['Aceites. salsas y especias', 'Mayonesa y otras salsas'];;2023-07-30
249057;4.49;Corazones de alcachofas de tudela ;Bujanda;17.96;€/KILO);['Conservas. caldos y cremas', 'Conservas vegetales'];;2023-07-30
290114;1.7;Crema reparadora para pies con urea ;Imaqe;1.36;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-07-30
70451;2.29;Alimento para gatos gourmet mix pescado ;As;6.74;€/KILO);['Mascotas', 'Gatos'];;2023-07-30
162311;1.5;Bacon en lonchas ;Elpozo;13.64;€/KILO);['Charcutería y quesos', 'Jamón cocido. lacón. fiambres y mortadela'];;2023-07-30
277829;1.39;Nachos sabor a jalape;Snack;9.27;€/KILO);['Patatas fritas. encurtidos y frutos secos', 'Patatas fritas y snacks'];;2023-07-30
194830;2.39;Garbanzo pedrosillano ;Vegecampo;2.39;€/KILO);['Arroz. pastas y legumbres', 'Garbanzos'];;2023-07-30
115176;1.69;Yogur griego con fresa ;Fidias;3.38;€/KILO);['Yogures y postres', 'Griegos y mousse'];;2023-07-30
43946;1.39;Barritas de cereales con albaricoque;Dia;9.27;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-07-30
67038;1.15;Crema de manos hidratante con aloe ;Bonté;0.77;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-07-30
246883;2.65;Crema corporal iluminadora ;Bonté;1.33;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-07-30
16559;3.59;Galletas con pepitas de chocolate ;Lu;11.97;€/KILO);['Galletas. bollos y cereales', 'Galletas'];;2023-07-30
187463;1.38;Pasta de estrellas ;Gallo;3.07;€/KILO);['Arroz. pastas y legumbres', 'Pastas'];;2023-07-30
271504;1.0;Cuadrados rellenos de cacao ;Dulcesol;5.85;€/KILO);['Galletas. bollos y cereales', 'Bollería'];;2023-07-30
272363;6.99;Vodka triple destilado ;Mikanoff;6.99;€/LITRO);['Cervezas. vinos y bebidas con alcohol', 'Ginebra y vodka'];;2023-07-30
76223;2.15;Cereales de bolas con chocolate ;Gran;4.3;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-07-30
43949;1.39;Barritas de cereales plátano y chocolate con leche ;Dia;9.27;€/KILO);['Galletas. bollos y cereales', 'Cereales'];;2023-07-30
